player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Devin Scura,176501,TE,UTSA,6,0,331,56.2,100.0,5,29.4,5,57.4,0,100.0,17,17,58.7,100.0,4,23.5,4
Emmett Johnson,156473,HB,NEBRASKA,12,0,238,49.2,10.4,5,29.4,48,38.1,0,12.7,17,134,60.0,3.9,3,17.6,77
Mel Brown,169178,HB,UCONN,13,0,146,58.5,11.5,3,17.6,26,54.5,0,12.3,17,138,56.9,7.7,8,47.1,104
Kyle Thomas,171333,WR,N ILLINOIS,3,0,254,61.3,100.0,9,52.9,9,45.0,0,100.0,17,17,60.6,100.0,7,41.2,7
Malachi Riley,171866,WR,ARIZONA,3,0,109,60.0,100.0,4,23.5,4,60.9,0,94.4,17,18,61.1,100.0,13,76.5,13
Xavier Brown,156371,HB,VIRGINIA,11,0,335,55.2,32.3,10,58.8,31,59.6,0,16.8,17,101,60.0,1.6,1,5.9,64
Carter Shaw,173986,WR,UCLA,6,0,324,61.2,100.0,6,35.3,6,63.2,0,89.5,17,19,62.1,100.0,11,64.7,11
Naquil Betrand,184528,T,ALABAMA,1,0,103,65.6,100.0,5,29.4,5,57.0,0,100.0,17,17,52.3,100.0,12,70.6,12
Johnny Maea,100526,G,UTAH,3,0,328,60.0,100.0,1,5.9,1,65.6,0,100.0,17,17,61.6,100.0,14,82.4,14
Courtland Ford,131826,T,KENTUCKY,2,0,202,43.7,100.0,12,70.6,12,49.7,0,100.0,17,17,66.0,100.0,5,29.4,5
Luke Harpring,189418,TE,GA TECH,2,0,176,59.1,100.0,7,41.2,7,58.8,0,100.0,17,17,59.0,100.0,8,47.1,8
Sabastian Shannon,163218,HB,ARMY,4,0,114,42.7,100.0,6,35.3,6,62.3,0,100.0,17,17,81.4,100.0,5,29.4,5
Tucker McDonald,171056,QB,UCONN,3,0,146,60.0,100.0,5,29.4,5,60.0,0,70.8,17,24,60.0,92.3,12,70.6,13
Colton Pitchford,170433,WR,JVILLE ST,3,0,196,60.0,100.0,2,11.8,2,62.6,0,100.0,17,17,62.0,100.0,14,82.4,14
Cameron Flowers,188745,WR,W KENTUCKY,5,0,346,73.9,100.0,13,76.5,13,73.2,0,100.0,17,17,60.0,100.0,2,11.8,2
Rico Walker,170209,TE,AUBURN,3,0,115,55.8,100.0,8,47.1,8,61.1,0,100.0,17,17,65.7,100.0,8,47.1,8
Hayden Clem,146695,C,FLORIDA,3,0,163,71.6,100.0,4,23.5,4,69.7,0,100.0,17,17,62.5,100.0,13,76.5,13
Gavin Dabo,193092,T,W MICHIGAN,3,0,347,60.0,100.0,4,23.5,4,55.9,0,100.0,17,17,54.3,100.0,11,64.7,11
Terrell Washington Jr.,170178,HB,IOWA,8,0,192,60.0,80.0,4,23.5,5,52.8,0,60.7,17,28,55.7,54.5,12,70.6,22
Chubba Purdy,122412,QB,NEVADA,7,0,239,60.0,55.6,10,58.8,18,60.1,0,63.0,17,27,60.0,83.3,5,29.4,6
Davion Gause,183328,HB,N CAROLINA,11,0,245,57.8,12.9,4,23.5,31,56.5,0,20.0,17,85,59.6,7.3,3,17.6,41
Leighton Jones,170152,G,IOWA,3,0,192,79.6,100.0,4,23.5,4,93.2,0,100.0,17,17,88.5,100.0,13,76.5,13
Jaden Nixon,144652,HB,W MICHIGAN,13,0,347,58.6,7.7,4,23.5,52,55.9,1,10.3,17,165,58.4,4.8,5,29.4,105
Kyle Parker,172489,WR,LSU,3,0,211,60.6,100.0,7,41.2,7,76.5,0,100.0,17,17,60.6,100.0,10,58.8,10
Kendin Alexander,157918,WR,AIR FORCE,3,0,101,55.5,100.0,8,47.1,8,56.1,0,100.0,17,17,60.0,100.0,1,5.9,1
J'Shun Bodiford,145303,T,MIDDLE TN,1,0,224,54.2,100.0,10,58.8,10,55.4,0,100.0,17,17,59.8,100.0,7,41.2,7
Denaris DeRosa Jr.,157839,G,S JOSE ST,2,0,285,56.8,100.0,4,23.5,4,47.0,0,100.0,17,17,52.7,100.0,9,52.9,9
Trevor Rogers,188182,WR,CAL,2,0,130,61.0,100.0,6,35.3,6,62.7,0,100.0,17,17,60.3,100.0,4,23.5,4
Koby Keenum,175153,C,KENTUCKY,2,0,202,61.0,100.0,8,47.1,8,56.3,0,100.0,17,17,52.9,100.0,5,29.4,5
Jamarion Wilcox,175162,HB,KENTUCKY,11,0,202,56.9,17.8,13,76.5,73,56.1,0,15.0,17,113,60.0,2.7,1,5.9,37
Dylan Lonergan,172386,QB,ALABAMA,2,0,103,60.0,100.0,5,29.4,5,60.0,0,94.4,17,18,60.0,100.0,12,70.6,12
DJ Butler,190803,HB,HOUSTON,7,0,182,58.7,70.0,7,41.2,10,57.4,0,51.5,17,33,60.0,31.6,6,35.3,19
Gary Bryant Jr.,131819,WR,OREGON,3,0,264,60.7,100.0,8,47.1,8,59.5,0,100.0,17,17,59.9,100.0,7,41.2,7
Mason Wade,183205,T,CLEMSON,2,0,140,48.2,100.0,6,35.3,6,43.9,0,100.0,17,17,48.2,100.0,10,58.8,10
Jacob Harris,173370,TE,BOWL GREEN,4,0,122,49.8,100.0,9,52.9,9,44.8,0,100.0,17,17,46.9,100.0,5,29.4,5
Mitch Viviano,171216,TE,BUFFALO,3,0,126,59.7,100.0,1,5.9,1,43.5,0,100.0,17,17,50.2,100.0,16,94.1,16
Cole Roberson,175586,C,JVILLE ST,2,0,196,60.0,100.0,1,5.9,1,52.4,0,100.0,17,17,52.0,100.0,16,94.1,16
Makenzie McGill II,173209,HB,N TEXAS,11,0,251,50.3,17.1,6,35.3,35,49.6,0,17.5,17,97,60.0,3.8,2,11.8,53
Drew Burnett,157131,WR,OLE MISS,6,0,226,60.5,100.0,7,41.2,7,61.1,0,100.0,17,17,60.9,100.0,10,58.8,10
GiVanni Peterson,157124,TE,LSU,6,0,211,55.9,100.0,6,35.3,6,65.9,0,100.0,17,17,71.4,100.0,9,52.9,9
Luke McLaughlin,143833,WR,BOSTON COL,5,0,121,59.9,100.0,8,47.1,8,60.6,0,100.0,17,17,60.9,100.0,9,52.9,9
Star Thomas,156926,HB,DUKE,12,0,154,56.9,7.4,4,23.5,54,42.8,0,7.1,17,238,59.9,2.9,5,29.4,174
Luke Painton,109364,T,UMASS,1,0,216,54.1,100.0,9,52.9,9,55.1,0,100.0,17,17,59.2,100.0,8,47.1,8
Johnnie Daniels,184755,HB,MISS STATE,12,0,227,55.6,13.3,6,35.3,45,68.1,0,13.6,17,125,59.2,10.5,8,47.1,76
Geron Hargon,129849,FB,RICE,6,0,275,51.8,100.0,9,52.9,9,51.4,0,100.0,17,17,58.2,100.0,3,17.6,3
Jayden Ahboah,153333,T,UNLV,2,0,325,63.6,100.0,11,64.7,11,62.7,0,100.0,17,17,59.7,100.0,3,17.6,3
Jurrion Dickey,176590,WR,OREGON,4,0,264,60.6,100.0,7,41.2,7,61.7,0,100.0,17,17,61.5,100.0,10,58.8,10
David Washington Jr.,190453,WR,KENTUCKY,2,0,202,60.4,100.0,9,56.3,9,61.5,0,100.0,16,16,61.1,100.0,6,37.5,6
Daniel Calhoun,184553,G,GEORGIA,3,0,173,50.9,100.0,6,37.5,6,49.0,1,100.0,16,16,53.7,100.0,9,56.3,9
Davis Beville,99588,QB,S CAROLINA,3,0,289,60.0,100.0,6,37.5,6,60.0,0,80.0,16,20,60.0,90.9,10,62.5,11
David Adolph,162858,WR,OHIO STATE,4,0,260,61.0,100.0,6,37.5,6,62.2,0,100.0,16,16,61.8,100.0,9,56.3,9
Calvin Muraski,145932,T,W MICHIGAN,3,0,347,57.5,100.0,4,25.0,4,57.4,0,100.0,16,16,57.9,100.0,10,62.5,10
Anwar Lewis,163961,HB,JVILLE ST,7,0,196,54.4,58.3,7,43.8,12,55.2,0,31.4,16,51,59.6,18.9,7,43.8,37
Tei Nacua,189650,WR,BYU,4,0,128,59.9,100.0,2,12.5,2,60.8,0,100.0,16,16,59.9,100.0,9,56.3,9
Drew Wagner,190897,WR,NWESTERN,4,0,256,,,0,0.0,0,59.5,0,100.0,16,16,59.7,100.0,15,93.8,15
Brady Lichtenberg,144226,QB,CINCINNATI,3,0,138,60.0,66.7,4,25.0,6,60.0,0,80.0,16,20,60.0,100.0,12,75.0,12
Dominic Overby,191310,WR,IOWA STATE,5,0,193,60.2,100.0,12,75.0,12,60.2,1,100.0,16,16,60.0,100.0,3,18.8,3
Weston Wolff,144889,TE,USF,1,0,327,52.2,100.0,8,50.0,8,48.0,0,100.0,16,16,49.8,100.0,8,50.0,8
Charlie Patterson,151094,G,VIRGINIA,4,0,335,58.4,100.0,3,18.8,3,62.9,0,100.0,16,16,64.4,100.0,8,50.0,8
Morgan Pearson,171905,TE,COLORADO,3,0,143,,,0,0.0,0,64.5,0,100.0,16,16,64.3,100.0,11,68.8,11
Charlie Vincent,100584,HB,UTAH,10,0,328,79.5,54.5,6,37.5,11,88.9,0,53.3,16,30,72.9,46.7,7,43.8,15
Jack Wright,138262,WR,TULSA,5,0,320,60.0,100.0,7,43.8,7,60.8,0,100.0,16,16,61.1,100.0,9,56.3,9
Bryce Radford,163440,C,UTAH ST,3,0,329,64.9,100.0,3,18.8,3,64.2,0,100.0,16,16,61.9,100.0,11,68.8,11
Alex Key,157769,G,KANSAS ST,4,0,199,53.8,100.0,7,43.8,7,57.2,0,100.0,16,16,61.9,100.0,8,50.0,8
John Gentry,128379,HB,SM HOUSTON,5,0,281,68.2,37.5,6,37.5,16,55.5,1,38.1,16,42,50.4,23.8,5,31.3,21
Chimdy Onoh,170291,G,PENN STATE,2,0,266,64.9,100.0,9,56.3,9,67.5,0,100.0,16,16,65.5,100.0,5,31.3,5
Kylen Austin,147538,WR,LIBERTY,4,0,206,60.2,100.0,11,68.8,11,45.3,0,100.0,16,16,60.3,100.0,5,31.3,5
Bryson Washington,174649,HB,BAYLOR,11,0,118,57.6,4.3,3,18.8,70,56.0,0,8.2,16,194,61.0,6.7,8,50.0,119
Matthew Lado,183729,T,ARIZONA,2,0,109,68.3,100.0,7,43.8,7,69.3,1,100.0,16,16,65.0,100.0,9,56.3,9
Bryce Duke,157656,HB,DOMINION,10,0,263,58.7,25.0,4,25.0,16,64.8,0,25.0,16,64,66.8,25.0,12,75.0,48
Anfernee Crease,190434,T,KENTUCKY,2,0,202,59.8,100.0,7,43.8,7,58.6,0,100.0,16,16,57.1,100.0,5,31.3,5
Christian Earls,174069,TE,UNLV,4,0,325,56.8,100.0,9,56.3,9,73.9,0,100.0,16,16,70.8,100.0,6,37.5,6
Reid Gavin,147206,G,S ALABAMA,2,0,288,68.0,100.0,8,50.0,8,74.2,0,100.0,16,16,69.5,100.0,4,25.0,4
Christian Perry,184176,T,HAWAII,5,0,180,60.0,100.0,1,6.3,1,49.9,0,100.0,16,16,48.0,100.0,10,62.5,10
Rahmir Johnson,101655,HB,NEBRASKA,10,0,238,58.9,12.0,3,18.8,25,74.5,0,22.5,16,71,60.0,2.9,1,6.3,34
Antario Brown,145868,HB,N ILLINOIS,8,0,254,57.4,6.8,4,25.0,59,55.0,0,11.9,16,134,57.6,7.4,5,31.3,68
Brandon High Jr.,174095,HB,UTSA,12,0,331,,0.0,0,0.0,45,73.8,0,14.7,16,109,60.0,2.0,1,6.3,49
Robby Rochester,147387,G,TCU,3,0,305,63.8,100.0,8,50.0,8,57.3,0,100.0,16,16,51.8,100.0,6,37.5,6
Quinten Joyner,174151,HB,USC,12,0,326,59.9,5.6,2,12.5,36,59.5,0,20.0,16,80,59.6,16.7,6,37.5,36
Shedrick Rhodes Jr.,130602,T,RUTGERS,1,0,278,60.1,100.0,7,43.8,7,55.4,0,100.0,16,16,53.4,100.0,9,56.3,9
Isaiah Augustave,172398,HB,COLORADO,11,0,143,,0.0,0,0.0,16,57.7,0,15.7,16,102,59.4,10.3,8,50.0,78
Montrell Johnson Jr.,147141,HB,FLORIDA,9,0,163,58.4,14.3,5,31.3,35,59.6,0,13.7,16,117,60.0,4.1,3,18.8,74
Kyle Long,144896,G,MARYLAND,3,0,215,46.6,100.0,11,68.8,11,40.3,0,100.0,16,16,52.7,100.0,5,31.3,5
Kai Wheeler,183982,G,NEW MEX ST,2,0,242,52.9,100.0,6,37.5,6,62.2,0,100.0,16,16,68.7,100.0,10,62.5,10
Damien Martinez,162437,HB,MIAMI FL,13,0,220,54.2,7.7,9,56.3,117,62.5,0,9.0,16,177,62.3,3.8,2,12.5,53
Colten Cable,156638,G,W KENTUCKY,4,0,346,56.1,100.0,9,56.3,9,60.1,0,100.0,16,16,64.1,100.0,4,25.0,4
Nicholas Gallegos,157472,C,E MICHIGAN,2,0,160,69.6,100.0,8,50.0,8,66.2,0,100.0,16,16,58.6,100.0,7,43.8,7
Kahanu Davis,174757,WR,UTAH ST,2,0,329,60.0,100.0,6,37.5,6,61.8,0,100.0,16,16,62.2,100.0,10,62.5,10
Justin Marshall,173460,HB,COLO STATE,13,0,144,60.0,10.0,1,6.3,10,57.0,0,9.1,16,175,58.9,4.5,7,43.8,156
Koy Moore,124104,WR,W KENTUCKY,3,0,346,58.9,100.0,9,56.3,9,37.7,0,100.0,16,16,46.1,100.0,4,25.0,4
Kenari Wilcher,174035,WR,ILLINOIS,5,0,187,54.9,100.0,6,37.5,6,42.9,0,100.0,16,16,61.0,100.0,7,43.8,7
Aluma Nkele,73741,T,MINNESOTA,3,0,225,64.8,100.0,7,43.8,7,62.3,0,100.0,16,16,58.2,100.0,9,56.3,9
Caleb Warren,99083,G,OLE MISS,5,0,226,56.8,100.0,7,43.8,7,64.6,0,100.0,16,16,68.8,100.0,9,56.3,9
Jerrick Gibson,184509,HB,TEXAS,14,0,311,57.5,9.8,4,25.0,41,55.3,0,17.0,16,94,57.2,10.3,4,25.0,39
Jerry Cross,164162,TE,PENN STATE,3,0,266,50.3,100.0,11,68.8,11,50.5,0,100.0,16,16,57.2,100.0,5,31.3,5
Johnathan Montague Jr.,190197,WR,BOSTON COL,5,0,121,60.4,80.0,8,50.0,10,61.7,0,84.2,16,19,60.7,100.0,5,31.3,5
Clay Swinney,156234,WR,CLEMSON,4,0,140,60.1,100.0,6,37.5,6,45.4,0,100.0,16,16,61.4,100.0,9,56.3,9
Montrell Wade,175346,WR,BOSTON COL,1,0,121,62.0,100.0,9,56.3,9,63.2,0,100.0,16,16,61.3,100.0,7,43.8,7
Lex Thomas,170381,QB,NC STATE,2,0,248,60.0,75.0,3,18.8,4,60.0,0,88.9,16,18,60.0,100.0,13,81.3,13
Leon Bell,175895,T,MISS STATE,2,0,227,58.0,100.0,8,50.0,8,58.2,0,100.0,16,16,59.5,100.0,8,50.0,8
Ezra Dotson-Oyetade,146270,C,TEXAS ST,3,0,314,60.4,100.0,3,18.8,3,65.5,0,100.0,16,16,63.9,100.0,8,50.0,8
Lamar Sperling,171214,HB,BUFFALO,9,0,126,58.9,63.6,7,43.8,11,58.2,0,29.1,16,55,59.0,16.7,7,43.8,42
Jaxon Hughes,98504,T,TEXAS TECH,3,0,315,53.6,100.0,6,37.5,6,55.6,0,100.0,16,16,60.3,100.0,7,43.8,7
Mike Barr,143090,G,DUKE,2,0,154,59.0,100.0,3,18.8,3,65.6,0,100.0,16,16,66.7,100.0,11,68.8,11
Jackson Fullmer,173104,T,KANSAS ST,4,0,199,76.0,100.0,7,43.8,7,67.1,0,100.0,16,16,54.9,100.0,8,50.0,8
London Montgomery,170288,HB,E CAROLINA,10,0,156,73.4,21.8,12,75.0,55,69.6,0,18.2,16,88,59.0,6.5,2,12.5,31
James Madison II,190222,WR,MISSOURI,3,0,229,60.2,100.0,6,37.5,6,59.9,0,100.0,16,16,59.5,100.0,9,56.3,9
J'Marion Burnette,190802,HB,HOUSTON,8,0,182,56.0,57.9,11,68.8,19,54.6,0,26.7,16,60,60.0,7.7,3,18.8,39
Shield Taylor,146369,TE,STANFORD,8,0,300,61.8,100.0,13,81.3,13,60.9,0,100.0,16,16,,,0,0.0,0
Kyle Lenhart,172251,G,JAMES MAD,2,0,197,60.0,100.0,1,6.3,1,67.1,0,100.0,16,16,67.5,100.0,14,87.5,14
Jonathan Adorno,122818,G,N CAROLINA,4,0,245,60.4,100.0,11,68.8,11,69.2,0,100.0,16,16,72.1,100.0,4,25.0,4
Chris Lawson Jr.,174995,WR,APP STATE,4,0,108,59.9,100.0,1,6.3,1,59.2,0,100.0,16,16,59.6,100.0,15,93.8,15
AJ Bianco,158232,QB,NEVADA,3,0,239,60.0,85.7,6,40.0,7,60.0,0,78.9,15,19,60.0,100.0,9,60.0,9
Cole Ballard,173062,QB,KANSAS,3,0,198,60.0,72.7,8,53.3,11,60.0,0,71.4,15,21,60.0,100.0,7,46.7,7
Ryan Rodriguez,143948,G,MIAMI FL,1,0,220,56.0,100.0,10,66.7,10,61.3,0,100.0,15,15,56.8,100.0,5,33.3,5
Derrick McFall,183252,HB,SMU,5,0,287,59.4,27.3,3,20.0,11,58.9,0,37.5,15,40,59.3,29.2,7,46.7,24
Gunnar Gray,171202,QB,BUFFALO,4,0,126,60.0,100.0,2,13.3,2,60.0,0,93.8,15,16,60.0,100.0,13,86.7,13
Deion Brown,175046,HB,E MICHIGAN,7,0,160,57.3,42.9,6,40.0,14,67.7,1,35.7,15,42,58.5,17.4,4,26.7,23
Shane Johnson,150292,WR,SM HOUSTON,4,0,281,60.0,100.0,3,20.0,3,61.9,0,100.0,15,15,61.2,100.0,11,73.3,11
Zereoue Williams,146440,T,UTAH,2,0,328,60.7,100.0,1,6.7,1,78.3,0,100.0,15,15,72.6,100.0,12,80.0,12
Gabriel Hollingsworth,148707,TE,JAMES MAD,6,0,197,60.0,100.0,1,6.7,1,70.1,1,93.8,15,16,70.0,100.0,9,60.0,9
Zachary Henning,171925,G,WASHINGTON,6,0,340,52.9,100.0,6,40.0,6,58.2,0,100.0,15,15,63.8,100.0,8,53.3,8
Jay Haynes,170010,HB,CLEMSON,12,0,140,58.5,16.0,4,26.7,25,55.6,0,25.9,15,58,59.6,12.5,3,20.0,24
Jamal Siler,189808,G,JVILLE ST,2,0,196,60.0,100.0,1,6.7,1,63.2,0,100.0,15,15,58.5,100.0,14,93.3,14
Joquez Smith,173281,HB,TEMPLE,10,0,306,58.2,30.4,7,46.7,23,64.5,0,28.3,15,53,,0.0,0,0.0,20
Mack Moeller,144563,WR,KANSAS,1,0,198,59.2,100.0,5,33.3,5,59.6,0,100.0,15,15,60.9,100.0,8,53.3,8
Logan Muckey,124972,WR,MISSOURI,3,0,229,43.2,100.0,8,53.3,8,46.7,0,100.0,15,15,60.5,100.0,5,33.3,5
Jeremiah Jackson Jr.,157477,G,E MICHIGAN,2,0,160,57.5,100.0,7,46.7,7,67.8,0,100.0,15,15,72.4,100.0,7,46.7,7
Tyce Khatri,172355,TE,TROY,7,0,318,61.4,100.0,9,60.0,9,54.7,0,100.0,15,15,49.1,100.0,6,40.0,6
Ihson Jackson-Anderson,157474,HB,E MICHIGAN,8,0,160,59.4,12.0,3,20.0,25,70.7,0,22.1,15,68,58.9,16.2,6,40.0,37
Nick Devereaux,157469,WR,E MICHIGAN,3,0,160,61.3,100.0,8,53.3,8,44.4,0,100.0,15,15,61.4,100.0,7,46.7,7
Shane Porter,144592,HB,N TEXAS,12,0,251,59.8,5.9,2,13.3,34,72.7,0,13.2,15,114,60.0,1.5,1,6.7,68
Devin Roche,172294,HB,DOMINION,8,0,263,58.1,29.4,5,33.3,17,56.4,0,25.4,15,59,58.6,18.4,7,46.7,38
Mark Fletcher Jr.,175374,HB,MIAMI FL,13,0,220,66.1,8.0,7,46.7,88,73.5,0,11.7,15,128,59.9,6.3,2,13.3,32
Ulysses Bentley IV,97200,HB,OLE MISS,10,0,226,55.1,17.9,12,80.0,67,54.7,0,15.0,15,100,60.0,6.3,2,13.3,32
Ethan Black,175489,WR,PENN STATE,2,0,266,59.5,100.0,4,26.7,4,71.4,0,100.0,15,15,74.2,100.0,9,60.0,9
Broc Lowry,173383,QB,W MICHIGAN,10,0,347,60.0,21.4,3,20.0,14,60.0,0,39.5,15,38,60.0,54.5,12,80.0,22
Coben Bourguet,157194,WR,ARIZONA ST,3,0,110,58.5,100.0,10,66.7,10,71.0,0,100.0,15,15,54.5,100.0,5,33.3,5
Jadan Baugh,184417,HB,FLORIDA,13,0,163,59.2,11.4,5,33.3,44,58.4,0,9.9,15,152,59.9,3.0,3,20.0,101
Ryan Blum,171221,C,C MICHIGAN,3,0,134,63.3,100.0,11,73.3,11,69.9,0,100.0,15,15,70.8,100.0,4,26.7,4
Curtis Peagler,157160,G,MISSOURI,2,0,229,65.2,100.0,3,20.0,3,60.8,0,100.0,15,15,55.6,100.0,12,80.0,12
Kyan Mason,190975,WR,AKRON,1,0,102,59.6,100.0,3,20.0,3,59.7,0,100.0,15,15,60.0,100.0,12,80.0,12
Kojo Antwi,162859,WR,OHIO STATE,3,0,260,60.0,100.0,2,13.3,2,61.4,0,100.0,15,15,61.1,100.0,13,86.7,13
Noah McKinney,158136,T,OKLA STATE,2,0,262,36.3,100.0,5,33.3,5,57.4,0,100.0,15,15,76.8,100.0,10,66.7,10
Jake Utley,175653,T,UTEP,2,0,330,57.6,100.0,6,40.0,6,63.7,0,100.0,15,15,67.0,100.0,9,60.0,9
Tawee Walker,158097,HB,WISCONSIN,11,0,349,60.0,1.2,1,6.7,85,47.6,0,7.2,15,208,58.5,3.7,4,26.7,109
Ezekiel Avit,170183,WR,MARYLAND,3,0,215,60.6,100.0,7,46.7,7,61.4,0,100.0,15,15,61.1,100.0,8,53.3,8
Gage Ginther,184883,T,TENNESSEE,1,0,307,58.1,100.0,2,13.3,2,57.7,0,100.0,15,15,58.7,100.0,13,86.7,13
Telly Johnson Jr.,188420,HB,N ILLINOIS,6,0,254,,0.0,0,0.0,83,57.5,0,12.6,15,119,59.4,16.0,4,26.7,25
Stephan Bracey Jr.,101718,WR,C MICHIGAN,2,0,134,59.5,100.0,6,40.0,6,45.1,0,100.0,15,15,61.1,100.0,9,60.0,9
BJ Gibson,183299,WR,FLORIDA ST,5,0,167,59.9,100.0,5,33.3,5,44.8,0,100.0,15,15,59.9,100.0,9,60.0,9
Kerry King,123821,WR,E CAROLINA,5,0,156,61.9,100.0,11,73.3,11,62.0,0,100.0,15,15,60.0,100.0,3,20.0,3
Nick Fattig,173636,G,TEXAS TECH,3,0,315,63.3,100.0,7,46.7,7,59.5,0,100.0,15,15,55.5,100.0,6,40.0,6
Dylan Goffney,144361,WR,COLO STATE,4,0,144,58.4,100.0,4,26.7,4,46.4,0,100.0,15,15,59.9,100.0,9,60.0,9
Tim Conerly,139372,WR,UNLV,2,0,325,58.1,93.3,14,93.3,15,58.2,0,88.2,15,17,60.0,100.0,1,6.7,1
Danny Antolovich,147388,T,UCONN,1,0,146,60.0,100.0,1,7.1,1,54.3,0,100.0,14,14,62.3,100.0,12,85.7,12
Tobi Olawole,170999,TE,ARMY,1,0,114,59.4,100.0,3,21.4,3,55.1,0,100.0,14,14,55.9,100.0,6,42.9,6
Robert Smith,144898,WR,MARYLAND,3,0,215,61.7,100.0,9,64.3,9,61.9,0,100.0,14,14,60.4,100.0,5,35.7,5
Evan Rau,173875,WR,AIR FORCE,4,0,101,54.5,100.0,5,35.7,5,50.7,0,100.0,14,14,60.0,100.0,1,7.1,1
Cole Tannenbaum,158746,QB,ARIZONA,3,0,109,60.0,75.0,3,21.4,4,60.0,0,93.3,14,15,60.0,100.0,11,78.6,11
Rex Haynes,158727,WR,ARIZONA,3,0,109,60.6,100.0,5,35.7,5,61.7,0,100.0,14,14,60.0,100.0,7,50.0,7
Matthew Greene,174070,TE,UNLV,3,0,325,77.4,100.0,9,64.3,9,75.3,0,100.0,14,14,60.0,100.0,1,7.1,1
Ed Haynes,174073,C,UNLV,1,0,325,51.1,100.0,12,85.7,12,51.3,0,100.0,14,14,,,0,0.0,0
Toby Moore,188494,G,UNLV,1,0,325,72.4,100.0,12,85.7,12,71.3,0,100.0,14,14,,,0,0.0,0
Jacob Waller,158286,G,TULSA,1,0,320,,,0,0.0,0,75.3,0,100.0,14,14,75.3,100.0,14,100.0,14
Dyllan Drummond,188484,T,UNLV,2,0,325,63.9,100.0,12,85.7,12,63.6,0,100.0,14,14,,,0,0.0,0
Ming Tjon,145223,C,FIU,3,0,166,57.9,100.0,8,57.1,8,51.0,0,100.0,14,14,49.4,100.0,5,35.7,5
Lloyd Benson III,170958,WR,ARMY,3,0,114,57.9,85.7,6,42.9,7,68.7,0,87.5,14,16,58.7,80.0,4,28.6,5
Caleb Lohner,188299,TE,UTAH,7,0,328,,,0,0.0,0,67.3,0,100.0,14,14,66.7,100.0,10,71.4,10
Aidan Walline,157938,WR,BUFFALO,3,0,126,60.0,100.0,2,14.3,2,58.9,0,100.0,14,14,59.2,100.0,11,78.6,11
Trey Weary,174747,WR,TENNESSEE,2,0,307,59.9,100.0,3,21.4,3,61.9,0,100.0,14,14,62.2,100.0,11,78.6,11
Taharin Sudderth,145306,TE,MIDDLE TN,6,0,224,47.6,100.0,6,42.9,6,34.8,0,100.0,14,14,41.7,100.0,4,28.6,4
Terion Stewart,130386,HB,BOWL GREEN,11,0,122,57.7,4.8,5,35.7,105,56.5,1,7.5,14,187,59.4,5.2,4,28.6,77
Jaren Hamilton,172378,WR,ALABAMA,3,0,103,56.0,100.0,8,57.1,8,40.7,0,100.0,14,14,61.1,100.0,6,42.9,6
Kanye Roberts,157543,HB,APP STATE,8,0,108,60.0,7.1,1,7.1,14,55.9,0,14.3,14,98,56.7,11.3,9,64.3,80
Noah Bull,175221,WR,NAVY,3,0,237,60.5,100.0,7,50.0,7,60.3,0,100.0,14,14,60.0,100.0,3,21.4,3
Kiael Kelly,145634,QB,BALL ST,10,0,117,60.2,17.6,6,42.9,34,60.3,0,28.6,14,49,60.1,45.5,5,35.7,11
Tate Carney,157522,HB,WAKE,12,0,339,55.2,3.6,2,14.3,55,52.9,0,14.3,14,98,,0.0,0,0.0,31
Jack DiSano,157502,TE,MINNESOTA,3,0,225,57.8,100.0,7,50.0,7,52.1,0,100.0,14,14,51.0,100.0,7,50.0,7
Tyree Kelly,175318,WR,USF,3,0,327,60.1,100.0,8,57.1,8,60.4,0,100.0,14,14,60.4,100.0,6,42.9,6
Parker Clark,163828,WR,TCU,3,0,305,59.1,100.0,9,64.3,9,58.9,0,100.0,14,14,59.5,100.0,5,35.7,5
Michael Allen,157405,HB,UNLV,3,0,325,57.8,45.0,9,64.3,20,57.3,0,42.4,14,33,59.9,27.3,3,21.4,11
Justin Campbell,130329,WR,AKRON,3,0,102,60.0,100.0,3,21.4,3,61.3,0,100.0,14,14,61.3,100.0,10,71.4,10
Holton Hendrix,184900,G,TEXAS TECH,2,0,315,57.6,100.0,6,42.9,6,62.4,0,100.0,14,14,65.2,100.0,7,50.0,7
Mudia Reuben,157258,WR,STANFORD,2,0,300,60.2,100.0,10,71.4,10,77.1,0,100.0,14,14,60.0,100.0,3,21.4,3
Devyn Ford,97305,HB,NOTRE DAME,7,0,258,72.9,69.2,9,64.3,13,67.4,0,51.9,14,27,58.8,30.8,4,28.6,13
Brian Shane,145796,TE,MIAMI OH,3,0,221,60.0,100.0,1,7.1,1,51.7,0,100.0,14,14,51.3,100.0,13,92.9,13
Josh Williams,99171,HB,LSU,13,0,211,59.6,5.3,2,14.3,38,69.7,0,10.6,14,132,60.0,1.2,1,7.1,82
Mylan Graham,193180,WR,OHIO STATE,4,0,260,60.8,100.0,6,42.9,6,62.8,0,100.0,14,14,61.6,100.0,8,57.1,8
