player_id,player_name,position,school,sg_ol_pass_block_grade,sg_ol_run_block_grade,sg_ol_pbe,sg_ol_pressure_allowed_rate,sg_ol_pressures_allowed,sg_ol_sacks_allowed,sg_ol_hits_allowed,sg_ol_hurries_allowed,sg_ol_versatility_count,source,season,sg_qb_pass_grade,sg_qb_btt_rate,sg_qb_twp_rate,sg_qb_pressure_to_sack_rate,sg_qb_avg_depth_of_target,sg_qb_avg_time_to_throw,sg_qb_qb_rating,sg_qb_pressure_grade,sg_qb_pressure_qb_rating,sg_qb_pressure_twp_rate,sg_qb_pressure_btt_rate,sg_qb_pressure_pressure_to_sack_rate,sg_qb_blitz_grade,sg_qb_blitz_qb_rating,sg_qb_no_screen_grade,sg_qb_no_screen_btt_rate,sg_qb_no_screen_twp_rate,sg_qb_play_action_grade,sg_qb_non_play_action_grade,sg_qb_quick_qb_rating,sg_qb_quick_btt_rate,sg_qb_quick_twp_rate,sg_qb_extended_qb_rating,sg_qb_extended_btt_rate,sg_qb_extended_twp_rate,sg_rb_run_grade,sg_rb_elusive_rating,sg_rb_mtf,sg_rb_yco_attempt,sg_rb_explosive_rate,sg_rb_breakaway_percent,sg_rb_targets_per_route,sg_rb_yprr,sg_rb_total_touches,sg_wrte_route_grade,sg_wrte_yprr,sg_wrte_targets_per_route,sg_wrte_contested_catch_rate,sg_wrte_drop_rate,sg_wrte_slot_rate,sg_wrte_inline_rate,sg_wrte_wide_rate,sg_wrte_avoided_tackles,sg_wrte_man_yprr,sg_wrte_zone_yprr,sg_wrte_man_targets_percent,sg_front_run_def_grade,sg_front_stop_percent,sg_front_missed_tackle_rate,sg_def_coverage_grade,sg_def_run_grade,sg_def_tackle_grade,sg_def_missed_tackle_rate,sg_def_qb_rating_against,sg_def_interceptions,sg_def_pass_break_ups,sg_def_tackles,sg_def_tackles_for_loss,sg_def_total_pressures,sg_dl_pass_rush_grade,sg_dl_pass_rush_win_rate,sg_dl_prp,sg_dl_total_pressures,sg_dl_true_pass_set_win_rate,sg_dl_true_pass_set_prp,sg_dl_true_pass_set_total_pressures,sg_cov_grade,sg_cov_forced_incompletion_rate,sg_cov_snaps_per_target,sg_cov_snaps_per_reception,sg_cov_yards_per_snap,sg_cov_qb_rating_against,sg_cov_catch_rate,sg_cov_man_grade,sg_cov_man_qb_rating_against,sg_cov_man_yards_per_snap,sg_cov_zone_grade,sg_cov_zone_qb_rating_against,sg_cov_zone_yards_per_snap,sg_slot_cov_snaps,sg_slot_cov_snaps_per_target,sg_slot_cov_qb_rating_against,sg_slot_cov_yards_per_snap
157231,J.C. Davis,OT,ILLINOIS,77.4,86.7,97.3,0.04317,18,3,2,13,2,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157270,Sam Roush,TE,STANFORD,68.8,57.6,100.0,0.0,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6,1.39,0.2046,40.0,12.5,29.1,65.6,5.1,3,1.42,1.52,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157272,David Bailey,EDGE,TEXAS TECH,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,9.0,6.1,88.2,81.5,83.7,11.9,0.0,0,1,29,7,81,93.8,21.6,13.3,81,38.6,24.6,45,88.2,,,,0.0,0.0,,60.8,0.0,0.0,90.5,0.0,0.0,,,,
157276,Collin Wright,CB,STANFORD,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,2.3,0.0,73.5,81.5,80.8,7.7,86.5,1,4,31,1,1,57.8,50.0,25.0,1,,,0,73.5,11.4,6.3,11.2,0.9,86.5,56.8,56.7,123.3,1.3,67.9,65.7,0.7,,,,
157288,Namdi Obiazor,LB,TCU,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9,6.1,3.2,59.5,75.9,82.3,8.0,93.6,2,0,53,2,9,77.8,20.0,11.0,9,38.1,19.0,7,59.5,0.0,10.7,14.4,0.8,93.6,74.2,54.7,114.6,0.9,64.7,70.0,0.6,60,6.7,36.6,0.67
157291,Damonic Williams,DT,OKLAHOMA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5,7.0,4.5,60.0,55.5,62.7,4.3,0.0,0,0,14,2,13,58.0,5.0,3.8,13,7.9,2.4,3,60.0,,,,0.0,0.0,,59.9,0.0,0.0,60.0,0.0,,,,,
157298,Jordan Hudson,WR,SMU,,52.0,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7,2.16,0.2527,38.9,6.0,16.7,0.0,83.3,16,2.11,1.67,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157307,Jaylon Guilbeau,CB,TEXAS,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9,1.0,0.0,63.4,71.9,54.3,19.6,118.1,1,2,30,1,1,,,,,,,,63.4,6.5,7.0,10.0,1.3,118.1,69.6,63.2,74.5,1.2,60.7,139.1,1.4,10,5.0,154.2,2.3
157372,CJ Donaldson,RB,OHIO STATE,68.1,72.5,98.5,0.02703,1,0,0,1,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,22.8,9,2.3,7,7.5,0.1574,0.89,111,66.1,0.89,0.1574,100.0,0.0,8.1,0.0,4.0,2,0.0,1.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157411,Brandon Cleveland,DT,NC STATE,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2,8.9,5.9,60.0,75.2,67.9,8.3,0.0,0,0,24,5,13,62.0,6.7,3.0,13,10.6,4.1,6,,,,,,,,,,,,,,,,,
157432,Logan Fano,EDGE,UTAH,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8,7.1,10.3,59.3,76.8,66.5,12.8,86.8,0,0,34,3,34,74.8,15.6,8.0,34,25.3,12.6,21,59.3,0.0,5.3,8.0,1.3,86.8,66.7,60.8,0.0,0.0,64.8,64.6,0.8,,,,
157523,Demond Claiborne,RB,WAKE,29.9,64.2,94.9,0.09524,4,0,0,4,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,76.8,66.1,37,3.04,23,42.5,0.1827,0.66,207,41.1,0.66,0.1827,100.0,17.6,3.8,0.0,8.1,8,1.24,0.61,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157602,Domonique Orange,DT,IOWA STATE,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4,6.9,25.0,70.3,67.4,27.2,25.0,39.6,0,1,20,1,13,62.8,6.9,2.1,13,17.5,5.0,4,70.3,100.0,6.0,,0.0,39.6,0.0,,0.0,,70.3,39.6,0.0,,,,
157628,Weylin Lapuaho,IOL,BYU,77.9,59.4,98.5,0.02734,7,0,1,6,2,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157645,Dae'Quan Wright,TE,OLE MISS,65.7,43.2,97.6,0.04274,5,0,2,3,3,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,17.5,0,1.0,0,0.0,0.1803,2.08,40,75.5,2.08,0.1803,0.0,4.9,34.8,46.0,7.6,7,1.67,2.2,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157650,Mansoor Delane,CB,LSU,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4,0.8,7.7,90.7,74.4,76.4,10.6,31.3,2,7,34,0,3,66.4,0.0,25.0,3,0.0,50.0,1,90.7,31.4,9.7,24.3,0.5,31.3,40.0,89.1,28.3,0.5,76.7,14.6,0.3,17,8.5,56.3,0.35
157690,Jordyn Tyson,WR,ARIZONA ST,,59.0,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,51.9,0.0,0.0,,27.0,3.0,39.6,,0.0,,,,51.9,39.6,51.9,0.0,0.0,,51.9,0.0,,,39.6,0.0,0.0,61.3,27.8,1,2.5,0,0.0,0.3233,2.37,63,85.3,2.37,0.3233,43.8,1.6,25.0,0.0,74.7,6,3.02,2.18,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157691,Anthony Hankerson,RB,OREGON ST,87.5,65.7,98.5,0.02655,3,0,1,2,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,76.1,71.0,57,2.94,30,28.5,0.1241,0.46,269,47.7,0.46,0.1241,100.0,12.0,3.4,1.0,4.9,8,0.55,0.45,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157695,Alex Harkey,OT,OREGON,74.0,65.0,97.5,0.04283,20,2,6,12,3,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157740,Caleb Douglas,WR,TEXAS TECH,,56.3,,,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3,1.77,0.195,35.3,11.5,16.9,0.0,83.1,7,2.33,1.68,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157743,Chris McClellan,DT,MISSOURI,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2,8.1,5.1,71.7,75.2,69.5,7.0,0.0,0,0,28,3,21,73.2,9.6,4.5,21,10.3,5.6,10,,,,,,,,,,,,,,,,,
157745,Jalen Farmer,IOL,KENTUCKY,72.4,67.4,98.0,0.03063,14,3,0,11,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157747,Jack Pyburn,EDGE,LSU,,83.6,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3,7.7,11.1,46.9,85.3,46.6,19.3,98.6,0,0,31,5,34,62.9,11.1,6.4,34,17.7,7.5,16,46.9,0.0,3.2,4.1,2.4,98.6,77.8,63.6,0.0,0.0,47.8,94.8,2.2,4,4.0,118.8,4.25
157751,Devin Moore,CB,FLORIDA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8,2.2,15.0,81.5,81.8,78.5,10.0,70.0,2,3,29,1,1,71.6,0.0,14.3,1,,,0,81.5,13.3,8.5,15.1,0.7,70.0,56.7,72.7,64.6,0.6,72.9,62.9,0.9,7,7.0,39.6,0.0
157752,Tyreak Sapp,EDGE,FLORIDA,,60.0,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8,7.5,10.3,63.8,68.8,59.4,14.3,0.0,0,0,21,4,18,59.4,8.4,5.6,18,11.7,6.5,9,63.8,,,,0.0,0.0,,,0.0,,53.5,0.0,0.0,,,,
157780,VJ Payne,S,KANSAS ST,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5,3.0,12.5,74.1,70.5,75.6,10.7,57.4,1,3,54,2,3,51.3,0.0,18.8,3,0.0,16.7,1,74.1,16.7,9.9,21.0,0.4,57.4,47.2,68.7,39.6,0.2,71.9,73.5,0.6,68,3.6,46.4,0.91
157845,Jordan Pollard,LB,S JOSE ST,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8,9.6,18.1,36.7,77.8,44.2,20.1,110.1,1,2,80,3,11,65.8,4.1,14.3,11,6.9,13.8,7,36.7,4.4,7.2,9.3,1.3,110.1,77.8,62.8,118.8,3.8,41.6,101.2,1.2,71,7.9,98.1,0.96
157883,Mo Westmoreland,EDGE,TULANE,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7,2.4,16.7,78.8,65.7,73.0,12.5,16.7,1,1,6,2,17,82.8,25.2,9.1,17,34.0,11.0,9,78.8,25.0,10.3,20.5,0.2,16.7,50.0,79.1,0.0,0.0,68.4,70.1,0.3,,,,
157948,Red Murdock,LB,BUFFALO,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,9.8,6.9,86.5,91.3,82.2,9.4,125.3,0,2,93,7,20,72.3,19.6,28.3,20,21.1,26.3,7,86.5,8.0,14.4,20.1,0.6,125.3,72.0,71.8,158.3,0.4,76.8,109.7,0.6,36,18.0,79.2,0.14
157953,Kam Olds,EDGE,KENTUCKY,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,5.7,16.7,44.9,66.7,53.0,20.0,98.6,0,0,10,1,24,82.1,20.4,12.1,24,21.8,14.5,15,44.9,0.0,5.7,8.5,1.7,98.6,66.7,60.0,0.0,0.0,46.9,90.4,1.7,8,8.0,108.3,1.25
158004,Davion Carter,IOL,TEXAS TECH,84.4,64.9,99.0,0.01731,9,1,3,5,3,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158022,Reggie Virgil,WR,TEXAS TECH,,64.9,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,75.1,396.6,0,19.5,1,85.7,0.1953,1.5,59,67.5,1.5,0.1953,52.4,8.1,15.0,0.0,85.0,12,1.26,1.72,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158037,Roy Williams,EDGE,N ILLINOIS,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2,5.6,3.0,61.6,65.2,76.2,7.7,95.8,0,0,23,1,22,61.7,7.5,4.7,22,10.4,6.8,13,61.6,0.0,2.0,2.0,3.5,95.8,100.0,60.0,0.0,,61.3,95.8,3.5,,,,
158070,Jaren Kanak,TE,OKLAHOMA,61.1,43.9,96.6,0.06522,3,0,1,2,3,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2,1.73,0.1863,60.0,2.2,44.6,41.0,9.2,8,0.62,1.97,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158074,Robert Spears-Jennings,S,OKLAHOMA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,3.2,11.1,49.6,78.0,72.8,12.5,118.9,1,1,42,2,0,56.3,0.0,0.0,0,0.0,0.0,0,49.6,3.3,11.0,15.0,1.0,118.9,73.3,46.9,112.5,2.3,51.6,127.8,0.9,45,6.4,101.8,2.42
158080,R Mason Thomas,EDGE,OKLAHOMA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4,6.2,11.8,68.5,79.4,64.0,17.4,79.2,0,0,14,3,28,90.4,20.3,9.6,28,35.1,17.5,17,68.5,0.0,15.5,15.5,0.2,79.2,100.0,60.4,0.0,0.0,67.5,79.2,0.1,,,,
158098,Owen Heinecke,LB,OKLAHOMA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.8,11.7,21.2,67.0,78.8,50.6,20.5,70.2,0,1,40,9,15,73.2,12.0,12.7,15,12.5,15.6,8,67.0,3.4,7.0,11.3,0.6,70.2,62.1,54.1,58.3,0.3,69.6,62.8,0.4,31,7.8,39.6,0.13
158116,DQ Smith,S,S CAROLINA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.2,4.4,9.3,69.9,64.2,74.6,11.8,100.4,1,0,57,2,1,53.5,0.0,6.3,1,0.0,16.7,1,69.9,4.8,17.8,22.0,0.5,100.4,81.0,54.4,112.5,0.9,73.7,62.7,0.4,68,9.7,107.1,1.0
158198,Hank Beatty,WR,ILLINOIS,72.7,68.3,100.0,0.0,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,75.4,0.0,0.0,0.0,5.7,3.47,140.3,75.4,140.3,0.0,0.0,0.0,,0.0,82.9,0.0,0.0,,75.4,0.0,,,140.3,0.0,0.0,75.8,34.1,1,1.8,2,51.0,0.2566,2.51,74,81.3,2.51,0.2566,45.5,0.0,80.9,0.3,16.3,13,2.07,2.23,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158210,Gabe Jacas,EDGE,ILLINOIS,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.3,7.0,18.5,58.4,64.3,57.0,21.2,127.1,0,0,18,3,41,88.5,14.9,9.4,41,24.1,13.2,21,58.4,0.0,7.8,10.3,0.7,127.1,75.0,51.6,118.8,0.4,60.8,85.4,0.9,,,,
158252,Isaiah World,OT,OREGON,62.8,66.5,97.7,0.04119,18,1,5,12,4,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158276,Ahmaad Moses,S,SMU,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,3.8,12.7,65.7,78.0,72.2,14.3,84.9,5,2,74,4,5,68.7,8.7,13.0,5,0.0,50.0,2,65.7,4.3,11.0,15.7,0.6,84.9,70.2,55.7,61.1,0.4,54.8,129.2,0.8,140,6.1,91.6,0.81
158317,Jack Endries,TE,TEXAS,66.1,66.6,97.7,0.03896,3,0,1,2,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1,1.07,0.1389,60.0,0.0,25.6,65.2,8.9,3,0.64,1.09,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158323,Fernando Mendoza,QB,INDIANA,,60.0,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,90.7,5.7,2.6,18.9,9.8,2.67,129.4,70.6,102.7,3.4,7.6,18.9,85.2,132.0,91.0,6.5,2.9,81.1,90.7,126.4,2.9,2.1,136.2,9.8,3.1,74.0,25.2,6,3.21,14,4.8,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158325,Jaydn Ott,RB,OKLAHOMA,23.9,47.3,100.0,0.0,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,62.1,39.3,4,1.81,2,0.0,0.1379,0.34,23,41.9,0.34,0.1379,,33.3,13.2,0.0,7.9,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158374,Germie Bernard,WR,ALABAMA,69.5,59.9,100.0,0.0,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,52.5,0.0,0.0,50.0,-2.5,4.6,97.9,60.0,0.0,0.0,,50.0,60.0,0.0,50.8,0.0,0.0,52.5,,0.0,,,97.9,0.0,0.0,73.7,89.4,5,4.88,4,39.3,0.2008,1.7,80,71.6,1.7,0.2008,35.7,1.5,34.5,0.0,62.2,17,1.21,1.82,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158404,Zion Young,EDGE,MISSOURI,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,9.3,6.1,67.7,86.6,69.1,15.4,0.0,0,0,25,8,57,82.7,17.4,10.7,57,25.6,13.2,28,67.7,,,,0.0,0.0,,,0.0,,67.3,0.0,0.0,,,,
158409,Chris Brazzell II,WR,TENNESSEE,,56.7,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6,2.57,0.2194,41.2,3.2,5.7,0.0,94.3,8,2.05,3.1,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158433,Tommy Castellanos,QB,FLORIDA ST,,60.2,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,85.4,7.0,2.0,12.0,12.9,3.17,91.6,52.5,49.5,3.8,7.5,12.0,76.4,78.6,87.1,8.6,2.4,80.0,83.4,87.3,0.8,1.5,94.6,11.3,2.3,67.3,30.9,10,2.3,27,13.4,0.0,0.0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158473,Lander Barton,LB,UTAH,36.7,51.8,90.0,0.16667,1,0,0,1,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.8,0.1273,100.0,0.0,33.3,49.2,17.5,1,0.0,1.13,0.0,59.7,4.3,13.3,64.1,59.7,60.8,18.5,67.8,1,1,36,2,19,61.3,11.1,10.6,19,13.8,8.6,4,64.1,7.7,16.3,26.5,0.3,67.8,61.5,67.9,107.5,0.2,58.6,32.1,0.4,21,21.0,104.2,0.43
158543,Derrick Moore,EDGE,MICHIGAN,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.3,5.5,0.0,57.8,76.3,76.2,10.3,87.5,0,0,17,0,41,92.4,19.8,12.0,41,36.0,24.2,32,57.8,0.0,4.6,5.8,1.1,87.5,80.0,69.5,0.0,0.0,58.1,87.5,1.4,,,,
158563,Jackie Marshall,DT,BAYLOR,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,4.4,17.2,58.0,56.0,45.6,17.6,118.8,0,0,19,3,11,60.2,5.4,2.9,11,10.9,7.3,7,58.0,0.0,13.0,13.0,1.3,118.8,100.0,55.0,0.0,0.0,62.7,118.8,1.9,,,,
158614,Thaddeus Dixon,CB,N CAROLINA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8,1.1,11.1,65.5,64.8,45.9,16.0,105.3,0,5,17,2,2,63.8,50.0,50.0,2,100.0,50.0,1,65.5,19.2,7.6,12.3,1.2,105.3,61.5,57.4,72.7,1.3,69.5,158.3,1.3,43,6.1,90.2,1.12
158620,Justin Joly,TE,NC STATE,71.4,56.3,98.7,0.02381,1,0,0,1,2,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.6,1.78,0.2509,60.0,2.0,47.4,45.0,6.9,6,0.93,2.29,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158645,Kam Dewberry,IOL,ALABAMA,83.4,67.2,98.3,0.03056,11,1,4,6,2,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158657,Anthony Lucas,EDGE,USC,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1,5.5,3.2,53.9,69.1,78.5,8.1,108.3,0,0,27,1,23,77.1,12.4,5.0,23,27.3,10.6,12,53.9,0.0,5.0,5.0,2.0,108.3,100.0,63.6,0.0,0.0,48.3,108.3,3.1,1,1.0,118.8,19.0
158664,Le'Veon Moss,RB,TEXAS A&M,24.0,66.2,96.2,0.07692,1,0,0,1,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,65.8,12,3.47,12,25.4,0.0606,0.05,79,44.0,0.05,0.0606,,33.3,4.9,0.0,2.5,3,0.0,0.07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158667,LT Overton,EDGE,ALABAMA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7,9.7,8.8,46.8,64.7,62.1,14.6,118.8,0,0,29,3,24,64.8,8.8,6.0,24,18.4,8.6,11,46.8,0.0,14.0,14.0,1.0,118.8,100.0,60.6,0.0,0.0,42.4,118.8,1.6,,,,
158678,Noah Thomas,WR,GEORGIA,,48.7,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9,1.13,0.1156,44.4,5.9,6.7,0.0,93.3,4,2.57,0.61,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158687,Vinny Anthony II,WR,WISCONSIN,45.4,55.4,100.0,0.0,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,68.5,18.0,0,0.86,2,0.0,0.1907,1.52,38,67.8,1.52,0.1907,50.0,8.8,24.3,0.0,75.4,8,1.65,1.39,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
