year,name,position,pickround,picktotal,heightinchestotal,weight,arms,hands,fortyyd,tenyd,vertical,broad,threecone,twentyss,bench,source
2002,Reggie Coleman,OT,6.0,192.0,77.0,301.0,,,5.23,,29.0,103.0,7.84,4.88,,nflverse_combine
2002,Terrence Metcalf,OT,3.0,93.0,75.0,318.0,,,5.31,,,,,,28.0,nflverse_combine
2002,Adam Wulfeck,P,,,72.0,228.0,,,4.83,,,,,,,nflverse_combine
2002,Casey Roussel,P,,,73.0,219.0,,,5.2,,,,,,,nflverse_combine
2002,Dave Zastudil,P,4.0,112.0,75.0,222.0,,,5.26,,,,,,,nflverse_combine
2002,Jeff Ferguson,P,,,70.0,201.0,,,4.8,,,,,,,nflverse_combine
2002,Jeff Webb,P,6.0,190.0,75.0,215.0,,,,,,,,,,nflverse_combine
2002,Mike Abrams,P,,,76.0,227.0,,,,,,,,,,nflverse_combine
2002,Nick Murphy,P,,,72.0,188.0,,,4.74,,,,,,,nflverse_combine
2002,Travis Dorsch,P,4.0,109.0,78.0,221.0,,,4.89,,,,,,,nflverse_combine
2002,Brandon Doman,QB,5.0,163.0,74.0,210.0,,,4.81,,32.5,106.0,6.9,4.08,,nflverse_combine
2002,David Carr,QB,1.0,1.0,75.0,223.0,,,4.67,,35.0,108.0,7.05,4.28,,nflverse_combine
2002,David Garrard,QB,4.0,108.0,74.0,235.0,,,4.82,,33.5,111.0,7.35,4.26,,nflverse_combine
2002,David Neill,QB,,,75.0,206.0,,,4.95,,30.0,108.0,7.28,4.44,,nflverse_combine
2002,Greg Zolman,QB,,,74.0,220.0,,,4.93,,34.0,112.0,7.08,4.14,,nflverse_combine
2002,J.T. O'Sullivan,QB,6.0,186.0,74.0,223.0,,,4.88,,29.0,107.0,7.46,4.28,,nflverse_combine
2002,Joey Harrington,QB,1.0,3.0,76.0,215.0,,,4.89,,32.0,112.0,7.0,4.21,,nflverse_combine
2002,Josh McCown,QB,3.0,81.0,76.0,221.0,,,4.59,,38.5,120.0,6.85,3.9,,nflverse_combine
2002,Kurt Kittner,QB,5.0,158.0,74.0,221.0,,,4.86,,27.0,100.0,7.34,4.5,,nflverse_combine
2002,Patrick Ramsey,QB,1.0,32.0,74.0,219.0,,,5.24,,33.5,112.0,7.12,4.09,,nflverse_combine
2002,Randy Fasani,QB,5.0,137.0,75.0,224.0,,,4.77,,31.5,106.0,6.75,3.87,,nflverse_combine
2002,Rohan Davey,QB,4.0,117.0,74.0,245.0,,,4.74,,,,,,,nflverse_combine
2002,Ronald Curry,QB,7.0,235.0,74.0,220.0,,,4.59,,35.0,115.0,7.06,4.11,,nflverse_combine
2002,Woody Dantzler,QB,,,70.0,207.0,,,4.59,,,,,,,nflverse_combine
2002,Adrian Peterson,RB,6.0,199.0,70.0,214.0,,,4.68,,34.0,119.0,7.59,4.6,14.0,nflverse_combine
2002,Brian Allen,RB,6.0,204.0,69.0,209.0,,,4.46,,33.0,112.0,6.9,4.08,19.0,nflverse_combine
2002,Brian Westbrook,RB,3.0,91.0,68.0,200.0,,,4.57,,37.0,118.0,7.09,,26.0,nflverse_combine
2002,Chester Taylor,RB,6.0,207.0,71.0,213.0,,,4.58,,33.0,114.0,,,22.0,nflverse_combine
2002,Clinton Portis,RB,2.0,51.0,71.0,204.0,,,4.42,,,,,,,nflverse_combine
2002,Dameon Hunter,RB,,,71.0,219.0,,,4.68,,30.5,113.0,,,,nflverse_combine
2002,Damien Anderson,RB,,,70.0,211.0,,,4.56,,33.5,112.0,6.93,4.02,27.0,nflverse_combine
2002,Dave Minnich,RB,,,71.0,218.0,,,4.66,,33.5,117.0,,,12.0,nflverse_combine
2002,DeShaun Foster,RB,2.0,34.0,73.0,222.0,,,4.57,,35.5,119.0,6.82,4.16,20.0,nflverse_combine
2002,Delvon Flowers,RB,,,71.0,200.0,,,4.67,,35.5,117.0,,,15.0,nflverse_combine
2002,Demontray Carter,RB,,,70.0,191.0,,,4.52,,33.0,120.0,7.38,4.36,16.0,nflverse_combine
2002,Dicenzo Miller,RB,,,70.0,215.0,,,4.93,,31.0,107.0,7.25,4.39,8.0,nflverse_combine
2002,Ennis Haywood,RB,,,70.0,218.0,,,4.76,,35.0,112.0,7.08,4.14,12.0,nflverse_combine
2002,Eric Crouch,RB,3.0,95.0,72.0,195.0,,,4.47,,38.0,112.0,6.87,4.02,,nflverse_combine
2002,Eric McCoo,RB,,,70.0,214.0,,,4.55,,32.5,112.0,,,14.0,nflverse_combine
2002,Joe Burns,RB,,,69.0,213.0,,,4.81,,31.0,105.0,,,21.0,nflverse_combine
2002,Jonathan Adams,RB,,,72.0,219.0,,,4.58,,36.5,120.0,6.97,4.31,15.0,nflverse_combine
2002,Jonathan Wells,RB,4.0,99.0,73.0,243.0,,,4.52,,,,,,,nflverse_combine
2002,Josh Scobey,RB,6.0,185.0,71.0,218.0,,,4.42,,40.5,124.0,6.96,3.93,21.0,nflverse_combine
2002,Ladell Betts,RB,2.0,56.0,70.0,220.0,,,4.62,,38.0,116.0,7.06,4.06,23.0,nflverse_combine
2002,Lamar Gordon,RB,3.0,84.0,73.0,214.0,,,4.55,,34.0,119.0,,,16.0,nflverse_combine
2002,Larry Ned,RB,6.0,197.0,71.0,219.0,,,4.62,,34.5,120.0,7.12,,15.0,nflverse_combine
2002,Leonard Henry,RB,7.0,241.0,73.0,206.0,,,4.57,,35.0,113.0,7.11,4.29,26.0,nflverse_combine
2002,Levron Williams,RB,,,75.0,224.0,,,4.66,,,,,,16.0,nflverse_combine
2002,Lew Thomas,RB,,,69.0,210.0,,,4.59,,36.0,115.0,6.87,4.21,17.0,nflverse_combine
2002,Little John Flowers,RB,,,71.0,214.0,,,4.72,,34.0,110.0,7.09,4.08,19.0,nflverse_combine
2002,Luke Staley,RB,7.0,214.0,73.0,227.0,,,4.42,,,,,,,nflverse_combine
2002,Maurice Hicks,RB,,,70.0,200.0,,,4.64,,,,,,19.0,nflverse_combine
2002,Maurice Morris,RB,2.0,54.0,71.0,208.0,,,4.53,,38.5,119.0,,,23.0,nflverse_combine
2002,Ricky Williams,RB,,,67.0,190.0,,,4.47,,32.5,110.0,,,19.0,nflverse_combine
2002,Rock Cartwright,RB,7.0,257.0,68.0,237.0,,,4.47,,35.0,116.0,7.18,4.25,30.0,nflverse_combine
2002,T.J. Duckett,RB,1.0,18.0,72.0,254.0,,,4.45,,,,,,,nflverse_combine
2002,Tellis Redmon,RB,,,71.0,210.0,,,4.61,,32.0,113.0,7.08,4.14,20.0,nflverse_combine
2002,Tony Fisher,RB,,,73.0,226.0,,,4.66,,41.5,126.0,7.0,4.13,21.0,nflverse_combine
2002,Travis Stephens,RB,4.0,119.0,68.0,194.0,,,4.6,,32.0,121.0,,,15.0,nflverse_combine
2002,William Green,RB,1.0,16.0,72.0,221.0,,,4.6,,42.0,121.0,,,27.0,nflverse_combine
2002,Abdual Howard,S,,,72.0,209.0,,,4.64,,,120.0,,,,nflverse_combine
2002,Bobby Gray,S,5.0,140.0,72.0,209.0,,,4.66,,,112.0,,,24.0,nflverse_combine
2002,Bobby Jackson,S,,,72.0,216.0,,,4.68,,34.5,125.0,7.01,4.16,,nflverse_combine
2002,Chad Williams,S,6.0,209.0,69.0,207.0,,,4.58,,36.5,121.0,6.96,,20.0,nflverse_combine
2002,Chris Hope,S,3.0,94.0,72.0,210.0,,,4.58,,,113.0,,,28.0,nflverse_combine
2002,Chris Young,S,7.0,228.0,72.0,210.0,,,4.63,,38.5,121.0,,,23.0,nflverse_combine
2002,Coy Wire,S,3.0,97.0,72.0,209.0,,,4.56,,38.5,120.0,6.62,3.87,28.0,nflverse_combine
2002,Dan Dawson,S,,,73.0,219.0,,,4.57,,38.0,124.0,6.75,4.0,24.0,nflverse_combine
2002,Ed Reed,S,1.0,24.0,71.0,201.0,,,4.57,,,,,,,nflverse_combine
2002,Jack Brewer,S,,,72.0,194.0,,,4.59,,37.0,122.0,6.9,4.24,12.0,nflverse_combine
2002,Jason Hebert,S,,,71.0,190.0,,,4.63,,35.5,118.0,7.12,3.88,15.0,nflverse_combine
2002,Jermaine Phillips,S,5.0,157.0,73.0,214.0,,,4.66,,31.5,115.0,,,18.0,nflverse_combine
2002,Jon McGraw,S,2.0,57.0,75.0,208.0,,,4.5,,39.5,126.0,6.51,3.92,13.0,nflverse_combine
2002,Kevin Curtis,S,4.0,127.0,74.0,212.0,,,4.53,,37.5,124.0,6.75,3.88,24.0,nflverse_combine
2002,Lamont Thompson,S,2.0,41.0,73.0,220.0,,,4.59,,33.5,120.0,,,12.0,nflverse_combine
2002,Marquand Manuel,S,6.0,181.0,72.0,209.0,,,4.52,,,,,,18.0,nflverse_combine
2002,Marques Anderson,S,3.0,92.0,71.0,213.0,,,4.5,,39.5,127.0,,,18.0,nflverse_combine
2002,Mel Mitchell,S,5.0,150.0,73.0,220.0,,,4.55,,35.0,128.0,7.0,4.15,15.0,nflverse_combine
2002,Michael Lewis,S,2.0,58.0,73.0,211.0,,,4.6,,36.5,122.0,6.96,4.14,16.0,nflverse_combine
2002,Pig Prather,S,,,72.0,200.0,,,4.48,,,,,,,nflverse_combine
2002,Quentin Harris,S,,,72.0,216.0,,,4.61,,36.5,120.0,7.59,4.34,14.0,nflverse_combine
2002,Rick Sherrod,S,,,74.0,192.0,,,4.62,,37.0,119.0,7.09,4.11,,nflverse_combine
2002,Ron Israel,S,,,72.0,213.0,,,4.6,,,121.0,,,20.0,nflverse_combine
2002,Roy Williams,S,1.0,8.0,72.0,219.0,,,4.53,,30.5,115.0,,,13.0,nflverse_combine
2002,Sam Brandon,S,4.0,131.0,74.0,199.0,,,4.66,,36.5,127.0,,,,nflverse_combine
2002,Stephon Kelly,S,,,75.0,212.0,,,4.62,,32.5,117.0,7.26,4.1,15.0,nflverse_combine
2002,Steve Smith,S,7.0,246.0,73.0,193.0,,,4.62,,30.5,110.0,7.0,4.22,,nflverse_combine
2002,Tank Williams,S,2.0,45.0,74.0,222.0,,,4.46,,38.5,125.0,6.78,3.93,19.0,nflverse_combine
2002,Terreal Bierria,S,4.0,120.0,75.0,216.0,,,4.61,,36.0,130.0,6.93,4.1,18.0,nflverse_combine
2002,Wesly Mallard,S,6.0,188.0,74.0,221.0,,,4.49,,41.0,122.0,6.81,4.07,22.0,nflverse_combine
2002,Willie Offord,S,3.0,70.0,74.0,215.0,,,4.61,,35.0,117.0,,,22.0,nflverse_combine
2002,Chris Baker,TE,3.0,88.0,75.0,258.0,,,4.81,,35.0,112.0,6.95,,18.0,nflverse_combine
2002,Chris Luzar,TE,4.0,118.0,79.0,270.0,,,4.76,,32.5,115.0,6.84,4.17,22.0,nflverse_combine
2002,Daniel Graham,TE,1.0,21.0,75.0,248.0,,,4.64,,36.0,118.0,,,,nflverse_combine
2002,Derek Smith,TE,,,76.0,271.0,,,4.9,,28.5,112.0,7.46,4.38,16.0,nflverse_combine
2002,Doug Jolley,TE,2.0,55.0,76.0,251.0,,,4.6,,38.0,117.0,6.9,4.18,18.0,nflverse_combine
2002,Dwayne Blakley,TE,,,77.0,256.0,,,4.96,,32.5,107.0,7.33,4.29,21.0,nflverse_combine
2002,Ivory McCoy,TE,,,76.0,240.0,,,4.59,,35.0,113.0,7.3,4.24,25.0,nflverse_combine
2002,Jeremy Shockey,TE,1.0,14.0,77.0,255.0,,,4.64,,,,,,,nflverse_combine
2002,Jerramy Stevens,TE,1.0,28.0,79.0,265.0,,,4.77,,,,,,,nflverse_combine
2002,John Owens,TE,5.0,138.0,75.0,265.0,,,4.77,,38.5,117.0,,,21.0,nflverse_combine
2002,Josh Norman,TE,,,74.0,236.0,,,4.65,,32.0,115.0,,,18.0,nflverse_combine
2002,Justin Peelle,TE,4.0,103.0,76.0,255.0,,,4.75,,29.0,110.0,7.34,4.29,21.0,nflverse_combine
2002,Keith Heinrich,TE,6.0,174.0,77.0,255.0,,,4.77,,35.0,120.0,6.87,4.1,21.0,nflverse_combine
2002,Mark Anelli,TE,6.0,201.0,76.0,262.0,,,4.8,,,,,,18.0,nflverse_combine
2002,Matt Schobel,TE,3.0,67.0,77.0,263.0,,,,,34.5,,,,,nflverse_combine
2002,Mike Banks,TE,7.0,223.0,76.0,260.0,,,4.84,,31.5,104.0,,,,nflverse_combine
2002,Randy McMichael,TE,4.0,114.0,75.0,247.0,,,4.88,,29.5,112.0,7.58,4.28,18.0,nflverse_combine
2002,Robert Royal,TE,5.0,160.0,77.0,253.0,,,4.97,,31.0,114.0,7.37,4.27,14.0,nflverse_combine
2002,Ryan Hannam,TE,5.0,169.0,74.0,251.0,,,4.69,,30.5,113.0,7.07,4.21,18.0,nflverse_combine
2002,Terry Jones,TE,5.0,155.0,75.0,265.0,,,4.79,,33.5,111.0,7.43,4.43,20.0,nflverse_combine
2002,Tim Stratton,TE,,,76.0,251.0,,,4.97,,27.0,101.0,,,15.0,nflverse_combine
2002,Tracey Wistrom,TE,7.0,250.0,76.0,245.0,,,4.92,,33.5,116.0,7.09,4.1,17.0,nflverse_combine
2002,Aaron Lockett,WR,7.0,254.0,67.0,155.0,,,4.31,,35.0,119.0,6.84,4.11,,nflverse_combine
2002,Andre' Davis,WR,2.0,47.0,73.0,194.0,,,4.42,,39.5,123.0,6.77,4.1,,nflverse_combine
2002,Antonio Bryant,WR,2.0,63.0,73.0,188.0,,,4.57,,37.0,121.0,,,,nflverse_combine
2002,Antwaan Randle El,WR,2.0,62.0,70.0,191.0,,,4.49,,,,,,,nflverse_combine
2002,Ashley Lelie,WR,1.0,19.0,75.0,197.0,,,4.49,,,,,,,nflverse_combine
2002,Atrews Bell,WR,,,71.0,218.0,,,4.52,,,,,,,nflverse_combine
2002,Brian Poli-Dixon,WR,,,77.0,210.0,,,4.48,,,,,,,nflverse_combine
2002,Cliff Russell,WR,3.0,87.0,71.0,185.0,,,4.36,,,,,,,nflverse_combine
2002,Daryl Jones,WR,7.0,226.0,69.0,180.0,,,4.35,,,,,,,nflverse_combine
2002,David Givens,WR,7.0,253.0,72.0,217.0,,,4.56,,40.5,126.0,6.82,4.13,,nflverse_combine
2002,Deion Branch,WR,2.0,65.0,69.0,191.0,,,4.47,,36.0,117.0,6.71,3.78,,nflverse_combine
2002,Devin Lewis,WR,,,74.0,205.0,,,4.54,,38.5,111.0,,,,nflverse_combine
2002,Donnie O'Neal,WR,,,73.0,191.0,,,4.52,,38.0,126.0,6.9,,,nflverse_combine
2002,Donte' Stallworth,WR,1.0,13.0,72.0,197.0,,,4.22,,,,,,,nflverse_combine
2002,Emmett Johnson,WR,,,74.0,205.0,,,4.45,,39.0,122.0,7.15,4.1,,nflverse_combine
2002,Freddie Milons,WR,5.0,162.0,70.0,190.0,,,4.51,,33.5,117.0,6.84,,,nflverse_combine
2002,Herb Haygood,WR,5.0,144.0,71.0,193.0,,,4.45,,33.0,114.0,6.65,4.26,,nflverse_combine
2002,Jabar Gaffney,WR,2.0,33.0,73.0,193.0,,,4.56,,,,6.87,4.06,,nflverse_combine
2002,Jake Schifino,WR,5.0,151.0,73.0,200.0,,,4.49,,,,,,,nflverse_combine
2002,Jason McAddley,WR,5.0,149.0,73.0,203.0,,,4.47,,36.5,123.0,6.83,4.09,,nflverse_combine
2002,Javin Hunter,WR,6.0,206.0,71.0,186.0,,,4.47,,41.0,129.0,6.84,4.04,,nflverse_combine
2002,Javon Walker,WR,1.0,20.0,75.0,210.0,,,4.38,,39.5,128.0,6.86,4.05,,nflverse_combine
2002,Josh Reed,WR,2.0,36.0,70.0,210.0,,,4.54,,,,,,,nflverse_combine
2002,Kahlil Hill,WR,6.0,184.0,74.0,200.0,,,4.65,,35.0,,,,,nflverse_combine
2002,Kelly Campbell,WR,,,70.0,171.0,,,4.48,,,,,,,nflverse_combine
2002,Kendall Newson,WR,7.0,222.0,74.0,200.0,,,4.69,,33.5,117.0,6.87,4.27,,nflverse_combine
2002,Lawrence Story,WR,,,77.0,205.0,,,4.63,,33.5,114.0,7.06,4.16,,nflverse_combine
2002,Lee Mays,WR,6.0,202.0,73.0,190.0,,,4.55,,32.5,119.0,7.08,4.17,,nflverse_combine
2002,Marquise Walker,WR,,,74.0,219.0,,,4.63,,,,,,,nflverse_combine
2002,Pete Rebstock,WR,,,69.0,190.0,,,4.5,,,,,,,nflverse_combine
2002,R.J. English,WR,,,74.0,211.0,,,4.55,,37.5,121.0,7.03,4.11,,nflverse_combine
2002,Reche Caldwell,WR,2.0,48.0,72.0,194.0,,,4.53,,41.5,130.0,7.0,4.1,,nflverse_combine
2002,Ron Johnson,WR,4.0,123.0,74.0,225.0,,,4.7,,34.5,118.0,7.12,4.02,,nflverse_combine
2002,Ryan Tolhurst,WR,,,71.0,196.0,,,4.49,,38.0,123.0,6.65,3.88,,nflverse_combine
2002,T.C. Taylor,WR,,,76.0,219.0,,,4.69,,31.0,114.0,7.59,4.25,,nflverse_combine
2002,Terry Charles,WR,5.0,142.0,75.0,207.0,,,4.52,,36.5,122.0,7.02,4.09,,nflverse_combine
2002,Tim Carter,WR,2.0,46.0,72.0,190.0,,,4.32,,39.0,126.0,6.68,3.93,,nflverse_combine
2003,Al Johnson,C,2.0,38.0,75.0,305.0,,,4.95,,,,,,,nflverse_combine
2003,Antoine Mirambeau,C,,,75.0,299.0,,,5.2,,,,,,,nflverse_combine
2003,Austin King,C,4.0,133.0,76.0,299.0,,,5.42,,28.0,106.0,7.99,4.73,20.0,nflverse_combine
2003,Ben Claxton,C,5.0,157.0,75.0,301.0,,,5.16,,27.0,102.0,7.81,4.69,,nflverse_combine
2003,Brett Romberg,C,,,74.0,295.0,,,5.2,,27.5,99.0,8.16,4.65,27.0,nflverse_combine
2003,Bruce Nelson,C,2.0,50.0,77.0,301.0,,,5.26,,,,,,21.0,nflverse_combine
2003,Dan Koppen,C,5.0,164.0,75.0,297.0,,,5.43,,28.5,101.0,8.26,4.56,27.0,nflverse_combine
2003,Gene Mruczkowski,C,,,75.0,297.0,,,5.19,,,,,,28.0,nflverse_combine
2003,Jeff Faine,C,1.0,21.0,75.0,303.0,,,5.18,,,,,,,nflverse_combine
2003,Lucas Brigman,C,,,72.0,308.0,,,5.3,,27.0,101.0,7.99,4.67,26.0,nflverse_combine
2003,Lui Fuata,C,,,74.0,309.0,,,5.57,,,,,,,nflverse_combine
2003,Wayne Lucier,C,7.0,249.0,76.0,301.0,,,5.28,,,,,,,nflverse_combine
2003,Andre Woolfolk,CB,1.0,28.0,73.0,197.0,,,4.47,,35.5,128.0,6.78,3.96,10.0,nflverse_combine
2003,Asante Samuel,CB,4.0,120.0,71.0,185.0,,,4.49,,35.5,120.0,6.95,4.14,9.0,nflverse_combine
2003,B.J. Tucker,CB,6.0,178.0,70.0,188.0,,,4.34,,35.0,123.0,7.25,4.2,16.0,nflverse_combine
2003,Brian Mance,CB,,,70.0,189.0,,,4.58,,32.5,115.0,,,18.0,nflverse_combine
2003,Charles Tillman,CB,2.0,35.0,73.0,207.0,,,4.49,,40.0,131.0,7.05,3.89,12.0,nflverse_combine
2003,DeJuan Groce,CB,4.0,107.0,70.0,192.0,,,4.49,,36.0,118.0,6.82,4.0,18.0,nflverse_combine
2003,Dennis Weathersby,CB,4.0,98.0,73.0,204.0,,,4.38,,38.0,125.0,7.14,4.13,9.0,nflverse_combine
2003,Donald Strickland,CB,3.0,90.0,70.0,187.0,,,4.53,,35.5,121.0,6.98,4.04,16.0,nflverse_combine
2003,Drayton Florence,CB,2.0,46.0,72.0,198.0,,,4.39,,35.0,124.0,,,18.0,nflverse_combine
2003,Eugene Wilson,CB,2.0,36.0,70.0,192.0,,,4.48,,38.0,122.0,7.18,4.05,15.0,nflverse_combine
2003,Jason Goss,CB,,,70.0,183.0,,,4.58,,32.5,117.0,7.46,4.31,15.0,nflverse_combine
2003,Julian Battle,CB,3.0,92.0,74.0,205.0,,,4.45,,,,,,,nflverse_combine
2003,Kevin Garrett,CB,5.0,172.0,69.0,194.0,,,4.32,,35.0,129.0,6.9,3.96,,nflverse_combine
2003,Korey Banks,CB,,,70.0,188.0,,,4.58,,,,,,15.0,nflverse_combine
2003,Marcus Trufant,CB,1.0,11.0,71.0,199.0,,,4.38,,39.0,127.0,6.87,4.32,11.0,nflverse_combine
2003,Michael Lehan,CB,5.0,152.0,72.0,196.0,,,4.48,,34.5,119.0,6.95,4.15,13.0,nflverse_combine
2003,Nnamdi Asomugha,CB,1.0,31.0,74.0,213.0,,,4.45,,37.5,124.0,,,16.0,nflverse_combine
2003,Ricky Manning,CB,3.0,82.0,69.0,185.0,,,4.52,,36.5,117.0,7.11,4.17,12.0,nflverse_combine
2003,Rod Babers,CB,,,69.0,192.0,,,4.43,,37.0,127.0,6.83,4.07,15.0,nflverse_combine
2003,Sammy Davis,CB,1.0,30.0,72.0,186.0,,,4.42,,40.0,131.0,7.01,,19.0,nflverse_combine
2003,Shane Walton,CB,5.0,170.0,71.0,184.0,,,4.67,,31.0,109.0,7.05,4.29,11.0,nflverse_combine
2003,Terence Newman,CB,1.0,5.0,70.0,189.0,,,4.37,,41.0,136.0,6.88,3.83,,nflverse_combine
2003,Terrell Roberts,CB,,,69.0,203.0,,,4.63,,34.0,117.0,7.12,4.26,18.0,nflverse_combine
2003,Terrence McGee,CB,4.0,111.0,70.0,201.0,,,4.57,,37.0,126.0,6.88,4.09,15.0,nflverse_combine
2003,Torrie Cox,CB,6.0,205.0,69.0,181.0,,,4.55,,32.0,119.0,6.98,4.2,,nflverse_combine
2003,Aaron Hunt,DE,6.0,194.0,74.0,267.0,,,4.86,,30.0,106.0,7.68,4.52,24.0,nflverse_combine
2003,Alonzo Jackson,DE,2.0,59.0,76.0,266.0,,,4.86,,37.0,114.0,7.69,4.5,14.0,nflverse_combine
2003,Andrew Williams,DE,3.0,89.0,74.0,263.0,,,4.7,,32.0,113.0,7.53,4.47,29.0,nflverse_combine
2003,Antonio Garay,DE,6.0,195.0,75.0,295.0,,,4.9,,,,,,,nflverse_combine
2003,Brandon Green,DE,6.0,176.0,74.0,267.0,,,4.78,,32.0,105.0,7.23,4.32,19.0,nflverse_combine
2003,Bryant McNeal,DE,4.0,128.0,76.0,248.0,,,4.88,,34.5,117.0,,,22.0,nflverse_combine
2003,Calvin Pace,DE,1.0,18.0,76.0,269.0,,,4.79,,33.0,115.0,,,,nflverse_combine
2003,Chris Kelsay,DE,2.0,48.0,76.0,273.0,,,4.75,,36.5,121.0,,,23.0,nflverse_combine
2003,Cliff Washburn,DE,,,77.0,275.0,,,5.03,,27.0,109.0,8.59,4.82,22.0,nflverse_combine
2003,Clint Mitchell,DE,7.0,227.0,79.0,257.0,,,4.93,,34.5,115.0,7.36,4.39,16.0,nflverse_combine
2003,Cornelius Green,DE,,,75.0,243.0,,,4.81,,,,,,,nflverse_combine
2003,Cory Redding,DE,3.0,66.0,76.0,279.0,,,4.88,,,,,,24.0,nflverse_combine
2003,DeWayne White,DE,2.0,64.0,74.0,273.0,,,4.76,,33.0,112.0,7.22,4.32,22.0,nflverse_combine
2003,Demetrin Veal,DE,7.0,238.0,74.0,288.0,,,5.24,,,111.0,,,26.0,nflverse_combine
2003,Jamaal Green,DE,4.0,131.0,74.0,272.0,,,4.78,,35.5,119.0,,,27.0,nflverse_combine
2003,Jerome McDougle,DE,1.0,15.0,74.0,264.0,,,4.67,,34.0,117.0,7.28,4.58,,nflverse_combine
2003,Jimmy Wilkerson,DE,6.0,189.0,75.0,271.0,,,4.91,,34.5,114.0,7.45,4.4,29.0,nflverse_combine
2003,Kenny King,DE,5.0,141.0,75.0,281.0,,,4.95,,35.0,114.0,7.5,4.37,25.0,nflverse_combine
2003,Kenny Peterson,DE,3.0,79.0,75.0,298.0,,,4.8,,,,,,,nflverse_combine
2003,Kevin Williams,DE,1.0,9.0,77.0,304.0,,,4.81,,30.0,112.0,7.66,5.04,23.0,nflverse_combine
2003,Kindal Moorehead,DE,5.0,145.0,74.0,285.0,,,5.0,,32.0,104.0,7.71,4.57,22.0,nflverse_combine
2003,Matt Walters,DE,5.0,150.0,76.0,272.0,,,4.9,,,,,,30.0,nflverse_combine
2003,Michael Haynes,DE,1.0,14.0,76.0,281.0,,,4.87,,30.5,109.0,,,23.0,nflverse_combine
2003,Nick Burley,DE,,,76.0,243.0,,,4.83,,32.0,108.0,7.73,4.57,26.0,nflverse_combine
2003,Omari Hand,DE,,,76.0,267.0,,,4.85,,,,,,34.0,nflverse_combine
2003,Raymond House,DE,,,74.0,277.0,,,5.08,,32.0,120.0,7.55,4.36,20.0,nflverse_combine
2003,Shurron Pierson,DE,4.0,129.0,74.0,243.0,,,4.63,,39.0,128.0,,,,nflverse_combine
2003,Terrell Suggs,DE,1.0,10.0,75.0,262.0,,,4.84,,,,,,,nflverse_combine
2003,Tully Banta-Cain,DE,7.0,239.0,74.0,264.0,,,4.79,,,,,,25.0,nflverse_combine
2003,Tyler Brayton,DE,1.0,32.0,78.0,277.0,,,4.73,,34.0,116.0,7.14,4.31,25.0,nflverse_combine
2003,Anthony Adams,DT,2.0,57.0,72.0,299.0,,,5.13,,30.5,109.0,7.68,4.59,,nflverse_combine
2003,Aubrayo Franklin,DT,5.0,146.0,73.0,307.0,,,5.2,,27.0,100.0,,4.79,,nflverse_combine
2003,Colin Cole,DT,,,74.0,309.0,,,5.22,,31.0,103.0,7.85,4.75,29.0,nflverse_combine
2003,Dan Klecko,DT,4.0,117.0,71.0,283.0,,,4.94,,33.5,111.0,7.52,4.43,26.0,nflverse_combine
2003,Dewayne Robertson,DT,1.0,4.0,73.0,317.0,,,5.15,,,,,,,nflverse_combine
2003,Eric Manning,DT,,,73.0,303.0,,,5.05,,28.5,107.0,7.77,4.66,26.0,nflverse_combine
2003,Ian Scott,DT,4.0,116.0,74.0,312.0,,,5.16,,28.5,99.0,8.12,5.0,28.0,nflverse_combine
2003,Jake Sprague,DT,,,74.0,274.0,,,4.97,,,,,,26.0,nflverse_combine
2003,James Lee,DT,5.0,147.0,76.0,327.0,,,4.98,,30.0,106.0,7.78,4.69,23.0,nflverse_combine
2003,Jarret Johnson,DT,4.0,109.0,75.0,284.0,,,5.07,,28.5,107.0,7.72,4.58,21.0,nflverse_combine
2003,Jimmy Kennedy,DT,1.0,12.0,76.0,322.0,,,5.2,,,,,,,nflverse_combine
2003,Johnathan Sullivan,DT,1.0,6.0,75.0,313.0,,,5.1,,,,,,,nflverse_combine
2003,Langston Moore,DT,6.0,174.0,73.0,303.0,,,5.04,,32.0,104.0,7.64,4.29,29.0,nflverse_combine
2003,Lauvale Sape,DT,6.0,187.0,74.0,297.0,,,5.21,,31.5,111.0,7.73,4.72,,nflverse_combine
2003,Matt Leonard,DT,,,75.0,305.0,,,4.97,,26.0,95.0,7.53,4.56,30.0,nflverse_combine
2003,Nick Eason,DT,4.0,114.0,75.0,301.0,,,5.17,,,102.0,,,29.0,nflverse_combine
2003,Rashad Moore,DT,6.0,183.0,75.0,324.0,,,5.1,,,,,,,nflverse_combine
2003,Rien Long,DT,4.0,126.0,78.0,302.0,,,5.1,,,105.0,,,,nflverse_combine
2003,Terrance Martin,DT,,,75.0,299.0,,,5.15,,,,,,30.0,nflverse_combine
2003,Tron LaFavor,DT,5.0,171.0,74.0,290.0,,,5.08,,28.0,106.0,,,26.0,nflverse_combine
2003,Ty Warren,DT,1.0,13.0,77.0,307.0,,,5.1,,,,,,27.0,nflverse_combine
2003,William Joseph,DT,1.0,25.0,77.0,308.0,,,5.18,,,,,,29.0,nflverse_combine
2003,Andrew Pinnock,FB,7.0,229.0,70.0,265.0,,,4.62,,,,,,22.0,nflverse_combine
2003,Brandon Drumm,FB,7.0,236.0,73.0,233.0,,,4.71,,32.5,113.0,7.18,4.29,21.0,nflverse_combine
2003,Casey Moore,FB,7.0,247.0,74.0,240.0,,,4.65,,32.5,114.0,7.29,4.26,22.0,nflverse_combine
